state.x;czname;num_grants;cohort;age;male;female;expenditure_school;expenditures;test_score;income_pc;income_growth;universities_pc;graduation_rate;teacher_student_ratio;migration_inflow;migration_born;social_capital;china_imports;racial_segregation;gini;tax_rate;violence;children_onlyparent;divorce_share;manufacture_employment
Texas;Dallas;0,001173259;1952,801199;50,995005;0,002253127;0,000145707;6,0179484;2574,296;-1,67515;43435,64;-0,012322;0,0091025;-0,1683951;16,594248;0,03107263;0,1723644;-1,1794982;0,815524;0,2622548;0,5606;0,0326212;0,0015227;0,2022863;0,1009596;0,1256201
Texas;Del Rio;6,56967E-05;1960,025066;43,98680739;;;5,2122633;2350,474;-4,028498;24076,46;-0,0057445;;;15,954788;0,017235786;0,2234802;-1,7970143;1,20984;0,1436558;0,48229;0,0351904;0,0006489;0,1834041;0,0648602;0,0998865
Texas;Dumas;4,70065E-05;1963,640127;40,3089172;;;5,2416935;1967,396;2,879425;29327,2;-0,0101168;;;14,172276;0,011825596;0,151373;-0,35561346;0,0903526;0,0817794;0,33393;0,0383943;0,001537;0,142348;0,072362;0,2059065
Texas;Eagle Pass;1,24767E-05;1961,221757;42,79497908;;;5,2512073;2138,325;1,012313;18470,3;-0,0048333;;;17,172651;0,019895554;0,3782146;-2,9852477;0,3994404;0,0926035;0,41982;0,023874;0,0023469;0,1706231;0,0471069;0,101393
Texas;El Paso;0,000145974;1952,801199;50,995005;0,000286229;1,23374E-05;5,5095655;2251,336;-6,376042;25721,14;-0,0108766;0,0093278;0,0227352;16,606823;0,020980635;0,2572627;-1,8990304;2,135312;0,1693809;0,53428;0,0242334;0,0026235;0,2374569;0,0918052;0,1285458
Texas;Fort Stockton;6,07611E-05;1961,497143;42,08571429;;;11,336497;2754,013;-3,858676;22363,27;0,0192523;;;12,614927;0,010378802;0,129894;-1,0939072;0,0060687;0,08145;0,43906;0,0823304;0,0014827;0,1717996;0,067052;0,032302
Texas;Fort Worth;0,000517083;1952,801199;50,995005;0,000990491;5,7777E-05;5,9280269;2337,837;-0,2760109;39232,14;-0,0071755;0,0060963;-0,1585794;16,621925;0,037890787;0,1091686;-1,1019931;0,8338418;0,2295957;0,4956;0,0271167;0,0014381;0,1946753;0,109728;0,1422772
Texas;Gonzales;0,000187056;1960,929078;42,82269504;;;5,3881395;2045,336;-1,242205;28892,99;-0,003981;;;14,030677;0,022493021;0,1092992;-0,82327764;0,7589871;0,0462363;0,44229;0,0253043;0,0015568;0,2099828;0,0882698;0,1327906
Texas;Graham;8,04281E-05;1958,983165;45,16835017;;;5,504361;2295,142;10,13901;31566,83;0,0111163;;;13,506776;0,017124247;0,0317544;-0,02562345;0,0928151;0,0682438;0,38578;0,0342171;0,0010506;0,1703005;0,0929592;0,1123418
Texas;Haskell;0,000615384;1955;44,84;;;7,9157701;2378,427;10,79743;29542,93;0,0147723;;;10,269536;0,006267731;0,0406648;0,11541708;0,0001084;0,0222059;0,38892;0,037725;0,0011909;0,179822;0,0731155;0,0185874
Texas;Houston;0,001082119;1952,801199;50,995005;0,002079176;0,000120169;5,7910086;2453,823;-1,559424;38962,82;-0,007099;0,0064387;-0,2116429;16,968674;0,020977959;0,1954272;-1,8288284;0,4549947;0,2807776;0,56368;0,0327394;0,0012823;0,2053812;0,0957035;0,1184496
Texas;Huntsville;0,000146595;1952,838;50,966;;;5,3586169;2422,699;4,850862;25251,04;-0,008174;0,010428;0,0119522;14,722358;0,021413823;0,0518267;-1,3857453;0,1784014;0,1242886;0,50454;0,0212851;0,0011679;0,2236766;0,0845984;0,1290053
Texas;Kerrville;0,000278292;1952,801199;50,995005;;;5,4950642;1930,646;10,49954;42197,33;0,0014455;0,0155118;0,1653064;14,86539;0,024632758;0,0645469;0,83736108;0,3882964;0,0560995;0,481;0,0195563;0,0007135;0,1851852;0,1000342;0,0710287
Texas;Killeen;0,000116737;1952,801199;50,995005;;;5,4896636;1741,944;3,108344;28336,29;-0,0023831;0,0090713;-0,135462;15,187195;0,050273046;0,0675269;-2,2458906;1,342036;0,0911946;0,36922;0,0191029;0,0010795;0,2054196;0,097573;0,0916873
Texas;La Grange;0,000170235;1956,645905;47,31026528;;;5,7445847;1580,592;2,488935;36151,21;0,0098862;;;14,355189;0,024861355;0,0679758;0,37206913;1,315705;0,0747134;0,51829;0,0270473;0,001659;0,1720474;0,0685188;0,1336618
Texas;Laredo;2,66476E-05;1954,512144;49,46356917;;;6,2233101;2257,358;-11,56579;21529,85;-0,0063052;0,0094976;-0,0582838;16,576406;0,012954697;0,281016;-2,3525423;0,3623436;0,0648514;0,64548;0,039743;0,0022557;0,1907792;0,0583439;0,0367776
Texas;Littlefield;4,74108E-05;1962,369397;41,50850077;;;6,743641;1754,983;3,217554;29301,71;-0,0112402;;;12,974545;0,015715831;0,0933806;-0,86129686;0,0414143;0,0382073;0,43395;0,0419228;0,0012167;0,1395117;0,0765277;0,1086511
Texas;Longview;0,000221927;1952,801199;50,995005;;;5,5252415;1732,893;4,05084;32364,69;-0,0025625;0,0172504;-0,1103596;14,609315;0,015818581;0,0406399;-0,38708099;1,02002;0,1213161;0,47012;0,0316002;0,0025174;0,2180608;0,1037945;0,1569385
Texas;Lubbock;0,000258047;1952,801199;50,995005;;;6,3364466;2459,738;4,304542;30597,29;-0,0010058;0,0173872;0,1282836;14,535576;0,023886524;0,0367893;-0,87683507;0,3321477;0,1843332;0,52548;0,032287;0,0017493;0,2300845;0,098342;0,0575626
Texas;Midland;0,000260147;1952,801199;50,995005;;;4,9232448;2680,788;-1,318117;33502,12;0,0146198;0,0114381;-0,1702088;17,145623;0,020363578;0,0929452;-0,81546334;0,2874395;0,1736568;0,52369;0,0338038;0,0016395;0,203515;0,1049013;0,0754336
Texas;Nacogdoches;0,000133197;1953,378433;50,48118006;;;5,9579221;1748,919;1,487119;28783,3;-0,0119872;0,00963;0,0940812;13,93626;0,019067429;0,0533191;-1,4959151;0,7569604;0,1412456;0,5076;0,0188739;0,0026868;0,2278439;0,088199;0,1473014
Texas;Pampa;0,000174305;1954,692473;49,00860215;;;6,5378355;1859,964;3,791835;33956,74;-0,0032432;0,0174353;-0,2040853;13,67483;0,014209746;0,0488675;0,06308307;0,259821;0,1032762;0,35502;0,0318185;0,0010636;0,1673082;0,088511;0,1501657
Texas;Paris;0,000199323;1952,801199;50,995005;;;6,0415592;1968,585;5,649668;32551,98;-0,0095162;0,0107622;-0,0882208;14,174998;0,027675088;0,0379204;-0,88402454;0,5249287;0,1292879;0,41761;0,0208616;0,0025453;0,2118869;0,1073595;0,1872336
Texas;Pearland;0,001033043;1952,801199;50,995005;;;5,6497766;1988,19;10,61898;34848,83;0,0059604;0,0093484;-0,251065;16,728018;0,043435584;0,0843877;-1,5676997;0,8740967;0,0914318;0,40099;0,0344269;0,0016013;0,1678912;0,09947;0,1671933
Texas;Pearsall;0;1966,172932;36,06766917;;;6,3485323;3074,122;-11,67416;18364,79;-0,0018647;;;14,014095;0,014241794;0,0540613;-0,80129059;0,3342367;0,0844129;0,44502;0,0406459;0,0025319;0,2223065;0,074155;0,0430575
Texas;Pecos;3,41894E-05;1963,091241;40,72627737;;;6,4268645;2585,438;1,343059;24734,94;-0,0129369;;;13,957641;0,012337787;0,1181171;-1,3855516;0,0043512;0,1088593;0,43128;0,0526497;0,0007991;0,183994;0,0738668;0,0784185
Texas;Perryton;5,99053E-05;1966,278689;38,20081967;;;6,5900771;2328,164;4,529141;33735,57;-0,0060569;;;12,538487;0,002753557;0,151178;0,39569442;0,0796177;0,0587301;0,36621;0,0464514;0,0022946;0,1237942;0,0741487;0,0339836
Texas;Plainview;0,000119666;1957,492788;46,24158654;;;5,7287716;1602,522;5,612044;27000,28;-0,0094721;0,018957;0,0388074;14,055853;0,015393073;0,071988;-0,41717944;0,0772284;0,0684561;0,417;0,0189478;0,0013281;0,1836649;0,0736495;0,111597
Texas;San Angelo;6,01095E-05;1952,96988;50,85240964;;;5,2994345;1439,619;3,468762;31936,19;-0,0040077;0,008774;-0,0642108;15,136704;0,027366131;0,0605397;-0,3882502;0,3577729;0,1132557;0,46705;0,0237162;0,0013512;0,2178541;0,103991;0,077072
Texas;San Antonio;0,000382382;1952,801199;50,995005;0,000719531;6,52083E-05;5,8451099;2603,805;1,063722;34001,79;-0,0064398;0,0069571;-0,103796;15,772538;0,029896287;0,0972917;-0,87970487;0,9934413;0,2220705;0,53686;0,026203;0,0008893;0,231894;0,1094088;0,0759672
Texas;Sherman;0,000347327;1952,801199;50,995005;;;5,7147849;1840,436;8,063334;32930,41;-0,0066875;0,0168189;-0,0001557;14,819728;0,02537408;0,031905;-0,67761018;1,2824;0,1220477;0,41231;0,0196917;0,0014688;0,2018935;0,1143796;0,1800451
Texas;Snyder;5,93657E-05;1962,287703;41,80974478;;;7,8557493;2009,002;0,8905445;26045,3;0,0095916;0,0371499;-0,0202934;12,848216;0,01084776;0,0294434;-0,43942259;0,0692251;0,0664687;0,37283;0,0483319;0,000743;0,1905252;0,0878351;0,0478283
Texas;Stephenville;0,000133426;1955,955357;48,00892857;;;5,2159668;1530,679;7,531785;30856,16;-0,0106088;0,0180976;0,0312314;14,737844;0,021119878;0,0677257;-0,96313575;0,6232215;0,0519199;0,45327;0,0269927;0,0007601;0,1498495;0,0762343;0,1157388
Texas;Sweetwater;2,70859E-05;1957,901408;44,33802817;;;7,2160661;1819,882;13,84072;28675,81;0,0089247;0,0496376;-0,0106632;12,518723;0,014891294;0,0374114;-0,55331774;0,3261283;0,0840592;0,41715;0,0306279;0,0013899;0,2436466;0,0918245;0,1122969
Texas;Texarkana;9,34423E-05;1952,801199;50,995005;;;5,4802268;1875,979;4,345353;31308,78;-0,0072343;0,008475;-0,2067577;14,186427;0,012110785;0,0387096;-0,85624367;0,7330898;0,1629678;0,45811;0,0202465;0,0025079;0,2519807;0,1045198;0,1630488
Texas;Tyler;0,000211632;1952,801199;50,995005;0,00041517;2,18466E-05;5,1681261;1526,811;3,890938;32245,06;-0,0017695;0,0184059;-0,2032412;15,021342;0,025087256;0,0520903;-0,80681022;1,334131;0,1998974;0,48349;0,0216588;0,0018082;0,2036122;0,0973067;0,1215447
Texas;Uvalde;3,73617E-05;1961,983776;42,10766962;;;6,0307764;2366,249;-2,20645;26770,7;0,0114079;0,0283994;-0,1387844;13,996715;0,017550835;0,1067506;-0,43511196;0,1610549;0,1168556;0,53515;0,0309575;0,001704;0,1820138;0,076233;0,0642559
Texas;Vernon;8,09665E-05;1958,821622;44,22702703;;;5,6258094;2125,867;-1,516297;32588,48;-0,0113854;0,0475692;-0,1916672;13,314662;0,010084673;0,0366841;-0,30836679;0,2898308;0,0576091;0,6148;0,0322556;0,0023309;0,2028358;0,083535;0,1232166
Texas;Victoria;0,000138271;1952,801199;50,995005;;;5,5245106;2667,378;2,358683;33598,83;0,0044852;0,0060504;-0,1276811;15,410606;0,012590984;0,0436812;-0,44886989;0,8091134;0,119596;0,47231;0,0275413;0,0014461;0,2012644;0,0916087;0,16113
Texas;Waco;0,00017861;1952,801199;50,995005;;2,83018E-05;5,560201;1728,987;1,720894;31689,55;-0,0143323;0,0142036;0,0735245;14,85075;0,021326762;0,0590943;-0,46754148;0,9020821;0,1905266;0,492;0,0233303;0,0020027;0,2396228;0,09785;0,1473844
Texas;Wichita Falls;0,000145402;1952,801199;50,995005;;;5,8207488;1617,752;6,764691;30238,46;0,0078956;0,0065996;-0,0959627;14,489256;0,023507827;0,0469362;-0,17053035;0,913341;0,1479363;0,41939;0,0217355;0,0017159;0,212828;0,1077747;0,1238048
Utah;Logan;0,001607395;1952,900802;50,90881764;;;4,2309428;1732,093;6,228385;28952,72;-0,0009237;0,0066849;0,1097728;20,969589;0,028792032;0,0521983;-0,00436597;2,104893;0,0531079;0,29068;0,0154341;0,0004011;0,1015686;0,0564741;0,2504285
Utah;Price;0,000276333;1958,173171;45,8597561;;;4,631434;2778,039;4,09612;26759,49;-0,0018337;0,0370062;0,0314566;20,995592;0,018651124;0,0327183;-0,17603138;0,1388183;0,0385268;0,28819;0,0330869;0,0006106;0,1295473;0,0794947;0,0766531
Utah;Provo;0,001690239;1952,801199;50,995005;;;4,7424486;1755,215;-1,25645;29114,79;-0,0008679;0,010278;0,0540519;22,243661;0,042384096;0,0615217;-0,84595298;0,8886722;0,0585669;0,3928;0,0205107;0,000555;0,0948831;0,0499941;0,1134462
Utah;Richfield;0,000211133;1962,873444;41,86721992;;;4,9179229;2087,297;10,73269;28605,11;0,013036;;;21,114695;0,026467296;0,012474;-0,79102138;0,1601599;0,0148287;0,33038;0,0214351;0,0016392;0,1202008;0,069718;0,058316
Utah;Salt Lake City;0,001082373;1952,801199;50,995005;0,002046286;0,000123405;4,3224534;2439,216;-8,393985;36987,88;-0,0056213;0,0091118;-0,078774;22,318143;0,023821623;0,0835092;-0,63510402;0,8133369;0,1142171;0,35754;0,0210031;0,0010373;0,1468964;0,0915397;0,1198262
Utah;St. George;0,000262461;1952,836;50,966;;;4,9222796;2203,389;0,548534;31383,4;0,0026254;0,0153683;-0,0411241;21,991851;0,077018242;0,0380837;-1,2084998;0,8867671;0,0278602;0,40492;0,0231499;0,0007684;0,1360118;0,0722005;0,0786833
Utah;Vernal;0,000170155;1961,172028;42,90769231;;;4,5637794;2957,654;-3,364161;26253,97;0,0401416;;0,1099413;20,572388;0,021290567;0,0133061;-1,5412225;0,0213268;0,1513534;0,33261;0,0381157;0,0010355;0,1484117;0,0873475;0,0402135
Vermont;Berlin;0,000168002;1953,109879;50,73689516;;;7,8248318;1842,063;3,675532;31203,67;0,0027734;;-0,0239747;13,768826;0,015583627;0,0404022;0,50907756;1,802464;0,0175556;0,37992;0,031605;0,00045;0,2076755;0,111572;0,1933014
Vermont;Burlington;0,003528108;1952,801199;50,995005;;0,000377478;9,1014912;1865,589;6,641425;37131,2;0,0038562;0,0155523;0,2392942;14,843998;0,01234541;0,0436292;0,45119355;1,426755;0,0444371;0,40486;0,0302063;0,0007558;0,1822324;0,1002203;0,1608122
Vermont;Claremont;0,00098562;1952,801199;50,995005;0,001856309;0,000129836;8,3518432;1939,671;6,5848;38571,1;0,0002673;0,0112831;0,2197981;14,57709;0,02024191;0,0326699;1,0262942;2,415666;0,0409312;0,40449;0,0374284;0,0004212;0,1928065;0,1102932;0,1430252
Virginia;Big Stone Gap;4,44492E-05;1956,828704;47,07060185;;;5,789604;1691,154;7,397763;25086,34;-0,007648;0,0238064;-0,0207615;;0,005939698;0,004317;-0,66217605;0,4525189;0,068318;0,44092;0,0247141;0,0012941;0,19433;0,0965264;0,0770793
Virginia;Bluefield;8,59538E-05;1952,801199;50,995005;;;5,6179146;1709,23;-2,029494;27293,57;-0,0068804;0,0250835;-0,0441822;15,220626;0,006566868;0,006573;-0,43403487;0,321511;0,1323127;0,44259;0,0174636;0,0025462;0,1824109;0,0911725;0,1402223
Virginia;Charlottesville;0,000754058;1952,801199;50,995005;;0,000135227;6,1772861;1882,208;-0,3673887;37998,85;0,0045482;0,0109694;0,3268945;;0,030823909;0,0437952;-0,48403081;1,081366;0,0956682;0,48886;0,0224802;0,000852;0,2028417;0,0888299;0,0926923
Virginia;Chincoteague;8,77959E-05;1956,169683;47,60859729;;;5,6375328;1947,413;5,171563;31561,68;0,0116565;0,019456;-0,0591672;;0,005506051;0,0403129;-0,45309965;0,432058;0,0843877;0,47726;0,019786;0,0015565;0,2928683;0,0851302;0,164212
Virginia;Colonial Beach;0,000181245;1952,950803;50,84939759;;;4,9964821;1583,198;1,402495;39561,48;0,0007461;;;;0,015553908;0,0204771;0,9700109;0,232584;0,0459143;0,43953;0,0161093;0,0007246;0,2509395;0,0744046;0,0990111
Virginia;Fredericksburg;0,000324091;1952,801199;50,995005;;;5,5390015;1840,221;-2,820031;41265,92;0,0049853;0,0082972;0,3096352;;0,06277692;0,0345396;-1,1454507;0,2338977;0,0506488;0,30989;0,0227002;0,0009957;0,1583286;0,0846895;0,0561228
Virginia;Galax;0,000157777;1955,663717;48,1880531;;;5,3766793;1208,094;4,899554;30683,01;-0,0096735;;;12,326298;0,005535284;0,0228524;-0,80119036;4,302583;0,1311975;0,35621;0,0140347;0,0013297;0,1668024;0,0894558;0,3210837
Virginia;Harrisonburg;0,000131141;1952,801199;50,995005;;;5,4988292;1501;5,774821;31024,63;0,0020944;0,0171781;0,3806739;15,917788;0,016072973;0,0412763;-0,3850533;1,543999;0,1073524;0,40935;0,018449;0,000647;0,1628478;0,0801151;0,2170215
Virginia;Lynchburg;0,000423961;1952,801199;50,995005;;;5,2625093;1481,385;3,33298;34416,57;-0,0068632;0,0262449;0,0565988;;0,009474403;0,0196676;-0,18454126;1,309123;0,1321962;0,41909;0,0179932;0,0009492;0,2300818;0,0889918;0,2214009
Virginia;Martinsville;0,00015171;1954,059313;49,86576483;;;5,7398601;1557,879;4,227381;31264,81;-0,0113832;0,0107813;-0,1155025;;0,006813796;0,0249921;-0,90281513;3,276671;0,1365256;0,44448;0,0151883;0,0018975;0,2408851;0,09564;0,3945067
Virginia;Newport News;0,000428996;1952,801199;50,995005;0,000843273;5,50773E-05;5,9655772;1807,482;3,348459;36027,37;0,0080424;0,0105106;0,1313637;;0,025298938;0,038416;-0,63033196;0,3214897;0,1806059;0,42174;0,0246977;0,0016729;0,2661621;0,09101;0,1470097
Virginia;Richmond;0,000500002;1952,801199;50,995005;0,000959966;8,97468E-05;5,9192279;2427,829;4,649168;41886,04;-0,0052819;0,0134591;-0,0178464;;0,018964768;0,0432749;0,24893187;0,5699027;0,2567327;0,46067;0,0247412;0,0017372;0,2593909;0,0976358;0,1171034
Virginia;Roanoke;0,000701945;1952,801199;50,995005;0,001348024;8,46415E-05;6,2078098;1631,559;3,08367;34410,96;-0,0036559;0,0235024;0,2063911;16,562809;0,007772873;0,0274426;-0,19588271;1,108533;0,2251579;0,42375;0,021773;0,0008464;0,2108027;0,0964442;0,1707449
Virginia;South Boston;7,24259E-05;1952,801199;50,995005;;;5,3894495;1348,775;4,091639;28197,59;-0,0112496;0,025279;0,1516706;;0,009081487;0,0122535;-0,65022305;2,78591;0,0266242;0,40842;0,0149025;0,001384;0,2659581;0,0858312;0,2076344
Virginia;Staunton;0,000310822;1952,801199;50,995005;;;6,0034093;1464,708;3,632674;34674,18;-0,0043787;0,0371237;0,1215433;;0,010675704;0,0187543;-0,19975061;3,519761;0,0792714;0,36753;0,020434;0,0012304;0,1965487;0,0979975;0,2058329
Virginia;Virginia Beach;0,000173715;1952,801199;50,995005;0,000336672;2,57553E-05;5,8974505;2365,744;5,390189;34928,8;0,005751;0,0116127;-0,0336436;15,308998;0,028453694;0,0447346;-0,9496714;0,4060641;0,1892905;0,45112;0,0283187;0,0012765;0,2608933;0,0942796;0,0908886
Virginia;Winchester;0,00038224;1953,047284;50,79476861;;;6,3264885;1800,507;0,0583162;36886,55;0,0021337;0,0172937;-0,0579217;16,633737;0,038616849;0,0294714;-0,87490886;1,204923;0,1004681;0,40224;0,0198247;0,0009512;0,1716603;0,0981781;0,1823519
Washington;Bellingham;0,000613194;1952,801199;50,995005;;;5,9120676;2614,846;5,120205;35490,73;-0,0069465;0,0239788;0,1861725;21,115521;0,034007937;0,0984548;0,0625475;1,323859;0,0573263;0,41608;0,0212903;0,0013728;0,1948393;0,0989177;0,1215244
Washington;Colville;0,000160123;1954,070907;49,80813347;;;6,8284931;2834,204;-1,218756;29312,27;0,0051032;;;20,217669;0,02973875;0,0599466;-1,0688066;0,6671318;0,2578548;0,4045;0,0133324;0,0013446;0,2019011;0,1135485;0,0888126
Washington;Friday Harbor;0,002056834;1950,202586;54,81034483;;;6,7661643;2971,101;-3,884142;58628,39;-0,0104032;;;18,348933;0,024010798;0,0595391;2,7161381;0,820794;0,0098891;0,79551;0,0182968;0,0004262;0,21875;0,1478897;0,0634583
Washington;Kennewick;0,000822362;1952,801199;50,995005;0,001508809;0,000139259;6,6987443;5441,653;-4,494001;34509,95;-0,0074252;0,0150327;-0,0430459;19,610291;0,020306125;0,1121445;-0,22027711;0,8117454;0,1583405;0,36182;0,0181107;0,0014762;0,1904044;0,1024874;0,0943434
Washington;Longview;0,000191524;1952,801199;50,995005;;;6,256623;3224,381;-1,59075;34298;-0,0035356;0,0136005;-0,1098114;20,229706;0,029300027;0,0412747;-0,0388606;0,38969;0,0579895;0,37853;0,0205251;0,0017311;0,2269329;0,1294996;0,1512597
Washington;Moses Lake;0,000154445;1953,62037;50,20061728;;;7,3361621;4621,421;-8,034743;29314,67;-0,0072304;0,0109738;-0,0821072;20,494296;0,023615653;0,1818063;-0,259689;0,5858447;0,1649971;0,3649;0,0180538;0,0022935;0,1710758;0,0863979;0,12794
Washington;Port Angeles;0,000339375;1952,801199;50,995005;;;6,6093126;3201,318;3,011599;39624,9;0,0000491;0,0110524;-0,1826678;19,501183;0,033908796;0,0432899;0,47585673;0,1650706;0,1224573;0,41384;0,0153507;0,0012268;0,2351483;0,1236961;0,0765768
Washington;Pullman;0,002095793;1955,485651;48,37637969;;;7,0789469;1549,501;13,04949;24765,65;-0,0075759;0,0264288;0,2450493;17,238873;0,030419557;0,0600967;0,46258227;0,1887577;0,0631424;0,33317;0,0183556;0,0005418;0,1588587;0,0662906;0,0400995
Washington;Seattle;0,002244462;1952,801199;50,995005;0,004160823;0,000353419;6,6040308;3023,716;-0,108427;44591,46;-0,0015539;0,0097994;0,0378984;21,043887;0,023198607;0,1134754;-0,1247365;0,6769764;0,1066874;0,42434;0,0210834;0,0018786;0,1945463;0,1157903;0,1298233
Washington;Spokane;0,000389658;1952,801199;50,995005;0,000749749;4,32861E-05;5,8429894;2258,464;6,22731;34286,46;0,0016446;0,0115072;0,0501953;20,945709;0,029379419;0,0374668;0,37127439;1,396655;0,0473711;0,4136;0,0177151;0,0014713;0,2116063;0,1222171;0,1056921
Washington;Wenatchee;0,000165562;1952,90982;50,90881764;;;6,2688244;4552,852;-1,827184;36330,2;-0,006556;0,0100787;-0,1271606;20,556661;0,022536006;0,1315397;0,22069303;0,2130864;0,0632544;0,40232;0,0180772;0,0012211;0,1718412;0,104936;0,0707491
Washington;Yakima;0,000173118;1952,801199;50,995005;;;7,0258548;2137,603;-10,48296;30403,06;-0,0073535;0,0117214;0,1035073;20,896761;0,019152702;0,1536781;-0,70868074;0,7990241;0,2352095;0,44161;0,0148305;0,0018832;0,2125534;0,0936205;0,1067461
West Virginia;Beckley;9,28148E-05;1952,801199;50,995005;;;6,0989492;1316,731;-6,88007;28130,66;-0,0060669;0,0286942;-0,2415076;16,014691;0,006083179;0,009023;-0,86198705;0,3062986;0,1211147;0,44587;0,0117973;0,0012106;0,2173999;0,1035298;0,0686557
West Virginia;Buckhannon;7,18846E-05;1959,563307;44,50258398;;;6,2383529;1220,853;-10,27521;25061,54;0,0058012;0,0247997;0,1970969;16,146053;0,008059916;0,0049524;-0,14107893;0,7403446;0,0415948;0,4036;0,0138345;0,0007688;0,1806891;0,1013577;0,1120659
West Virginia;Charleston;0,000318009;1952,801199;50,995005;0,000602016;5,6101E-05;6,2542795;1531,505;-9,145795;34109,07;-0,0020569;0,0172739;-0,1095552;15,732847;0,007874016;0,0105301;-0,08654556;0,2604392;0,1770377;0,47367;0,0159109;0,0016184;0,2097206;0,1127981;0,0826916
West Virginia;Elkins;6,25585E-05;1957,123832;46,92640187;;;5,9786737;1400,296;-6,483221;26301,58;-0,0008275;0,0331835;0,1522052;14,684216;0,004778418;0,0056347;-0,34239847;2,177368;0,049625;0,39055;0,0092047;0,0012444;0,1684822;0,1117186;0,1181924
West Virginia;Morgantown;0,000261481;1952,801199;50,995005;;;6,5072339;1640,689;-6,396594;28593,01;-0,0057987;0,0269291;0,1312887;16,047431;0,007163136;0,0190176;0,37172124;0,5720586;0,107982;0,42408;0,0150826;0,0012541;0,1890678;0,0917478;0,0814479
West Virginia;Parkersburg;0,00033959;1952,801199;50,995005;;;5,8510716;1826,205;-0,283833;32372,13;-0,0014933;0,0246345;0,0295427;16,917881;0,006680889;0,0075709;0,33269562;1,382662;0,0437661;0,37534;0,0170217;0,0007538;0,1898296;0,1079572;0,1896476
West Virginia;Spencer;2,41127E-05;1959,525478;44,08598726;;;6,7169559;1333,449;-10,74642;23337,15;-0,0046818;;;14,804384;0,012984193;0,0061589;-0,6506807;0,2310397;0,0111671;0,35609;0,0109537;0,0011291;0,1632653;0,0999061;0,1406909
West Virginia;Summersville;4,57644E-05;1958,09599;45,92588092;;;6,0653072;1483,196;-6,95246;25661,77;-0,0043605;0,0343979;-0,0195624;14,800386;0,00620883;0,0047992;-0,59301886;0,169542;0,0430547;0,4515;0,0122963;0,0016683;0,1751347;0,10057;0,0936577
West Virginia;Welch;0,000145132;1961,255289;42,66572638;;;6,8457685;1210,719;-8,75686;22243,97;-0,0085791;0,0377095;;14,858514;0,006636876;0,0033801;-1,4954013;0,008528;0,2316198;0,39955;0,0121275;0,0022626;0,2087725;0,0866606;0,0428099
West Virginia;Wheeling;0,000182744;1952,801199;50,995005;;;6,1389896;1663,79;1,848691;31110,62;-0,0025622;0,0255575;-0,0889585;16,475699;0,005060393;0,0087159;0,79005949;0,7946958;0,1510267;0,40294;0,0171605;0,0009879;0,2025111;0,0986702;0,1406671
Wisconsin;Amery;0,00064021;1955,274701;48,76547231;;;8,8298115;2603,569;7,445689;36391,74;0,0025149;;;16,347421;0,030758163;0,0103475;1,5715984;0,8500037;0,065718;0,31068;0,0257457;0;0,1630085;0,1012653;0,2662739
Wisconsin;Ashland;0,000492125;1956,375;47,54772727;;;7,1194642;2724,796;7,587877;32218,23;0,0088734;0,0209639;0,2342366;16,319346;0,006645563;0,0095883;1,5249879;1,231291;0,2356286;0,32035;0,026773;0;0,1784885;0,0966784;0,1989739
Wisconsin;Eau Claire;0,000586774;1952,801199;50,995005;0,001131929;;7,462386;2423,977;5,724942;33090,16;-0,004027;0,016377;0,1460544;16,257265;0,014663928;0,0180508;1,2436637;2,12084;0,0863313;0,33781;0,0227733;0,0000852;0,1654351;0,0835481;0,1926374
Wisconsin;Green Bay;0,000436746;1952,801199;50,995005;0,00080242;6,18591E-05;6,8488337;2718,581;3,520838;38561,1;-0,0018938;0,01288;0,0407744;16,41958;0,017413704;0,031266;1,2089043;0,428591;0,1525855;0,36407;0,0246566;0;0,1710409;0,0896788;0,2218872
Wisconsin;Kenosha;0,001017273;1952,801199;50,995005;0,001886497;0,000176123;6,8159172;2515,092;-4,057904;39333,24;-0,0086868;0,0102656;0,0423622;16,546164;0,025761625;0,0428856;0,65257462;1,461566;0,1770711;0,35117;0,0245263;0;0,2124131;0,1002283;0,27591
Wisconsin;La Crosse;0,000393493;1952,801199;50,995005;;;7,258106;2391,71;3,664573;34418,77;-0,0011183;0,0136296;0,1915682;15,22046;0,01504709;0,0191625;1,1048076;2,700387;0,0785908;0,36839;0,0245358;0,0000182;0,1711584;0,0870346;0,177285
Wisconsin;Madison;0,00172114;1952,801199;50,995005;0,003108996;0,000384783;7,9533199;2839,408;3,277451;40575,91;0,0010882;0,0101565;0,0223958;15,1827;0,027461469;0,0491919;1,8600775;0,6993089;0,1404739;0,3814;0,0292688;0;0,1748016;0,0914473;0,1316167
Wisconsin;Milwaukee;0,001141172;1952,801199;50,995005;0,002219667;0,000125599;7,7397096;2977,356;-4,161791;42464,4;-0,0088104;0,0090326;0,0023876;17,030009;0,01265883;0,0509409;1,1211717;1,170941;0,4359436;0,42804;0,0267654;0;0,2454278;0,0922993;0,2164355
Wisconsin;Monroe;0,000306978;1952,801199;50,995005;;;8,2369235;2527,67;8,849665;33581,5;-0,0030883;0,0171491;0,1792082;14,772687;0,018058033;0,0098851;0,79893111;2,739146;0,062934;0,3252;0,022923;0;0,1503167;0,0779245;0,1998559
